20161229115138994541 	,                    	,2016-12-29 05:07:14 ,                    ,2016-12-29 05:07:14 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.28-收益发放 ,6.96    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161228200040011100540009705668	,                    	,2016-12-28 12:30:56 ,2016-12-28 12:30:59 ,2016-12-28 12:30:59 ,支付宝网站     ,即时到账交易          ,晨光烧饼            ,收款                  ,11.00   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161228114198058541 	,                    	,2016-12-28 06:13:19 ,                    ,2016-12-28 06:13:19 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.27-收益发放 ,6.91    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161227200040011100540008917912	,                    	,2016-12-27 12:34:58 ,2016-12-27 12:35:01 ,2016-12-27 12:35:02 ,支付宝网站     ,即时到账交易          ,晨光烧饼            ,收款                  ,7.50    ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161227112820104541 	,                    	,2016-12-27 05:21:21 ,                    ,2016-12-27 05:21:21 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.26-收益发放 ,6.89    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016122630000200540242398479	,201612230106302093735060540005637853	,2016-12-26 16:37:03 ,2016-12-23 16:31:50 ,2016-12-26 16:37:03 ,支付宝网站     ,即时到账交易          ,支付宝红包           ,退款-发AR实景红包          ,0.99    ,收入      ,退款成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016122600003001540022514272	,                    	,2016-12-26 06:47:38 ,2016-12-26 06:47:42 ,2016-12-26 06:48:57 ,支付宝网站     ,即时到账交易          ,中信银行            ,信用卡预约还款             ,1763.55 ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20161226111601616541 	,                    	,2016-12-26 05:28:14 ,                    ,2016-12-26 05:28:14 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.25-收益发放 ,6.81    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016122521001004540236032415	,27010042689287894403	,2016-12-25 18:39:06 ,2016-12-25 18:39:07 ,2016-12-25 18:39:07 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京亿顶馔餐饮管理有限公司   ,CoCo都可北京昌平万科店       ,33.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016122521001004540235747619	,210_201612252852348601786512	,2016-12-25 15:55:23 ,2016-12-25 15:55:24 ,2016-12-25 15:55:24 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京通达无限科技有限公司    ,滴滴快车-孙建国师傅          ,11.30   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161225200040011100540007452226	,20161225114313204481191311130812	,2016-12-25 14:01:23 ,2016-12-25 14:01:31 ,2016-12-25 14:01:31 ,支付宝网站     ,即时到账交易          ,旺视角眼镜(*莲菊)      ,转账                  ,98.00   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
2016122521001004540235464680	,mbuyer002_149951710048450530493880747638405547242	,2016-12-25 12:53:29 ,2016-12-25 12:53:35 ,2016-12-25 12:53:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,刘薇薇             ,新时代麻辣香锅(阳光店)        ,111.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161225110315625541 	,                    	,2016-12-25 04:42:18 ,                    ,2016-12-25 04:42:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.24-收益发放 ,6.82    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161224200040011100540006625817	,                    	,2016-12-24 13:07:22 ,2016-12-24 13:07:26 ,2016-12-24 13:07:26 ,支付宝网站     ,即时到账交易          ,东方贵族            ,收款                  ,260.00  ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161224109732483541 	,                    	,2016-12-24 07:10:13 ,                    ,2016-12-24 07:10:13 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.23-收益发放 ,6.93    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161223200040031100540011540342	,201612230106302093735060540005637853	,2016-12-23 16:31:44 ,2016-12-23 16:31:50 ,2016-12-26 16:37:03 ,支付宝网站     ,即时到账交易          ,支付宝红包           ,发AR实景红包             ,1.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016122321001004540232510707	,mbuyer002_101456528605738156345788896991684697660	,2016-12-23 12:47:10 ,2016-12-23 12:47:21 ,2016-12-23 12:47:21 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,覃柳娜             ,更多乐趣柳州螺蛳粉           ,20.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161223108440264541 	,                    	,2016-12-23 06:51:12 ,                    ,2016-12-23 06:51:12 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.22-收益发放 ,6.77    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161222200040011100540004997460	,                    	,2016-12-22 12:22:12 ,2016-12-22 12:22:17 ,2016-12-22 12:22:17 ,支付宝网站     ,即时到账交易          ,晨光烧饼            ,收款                  ,13.00   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
2016122221001001540230644833	,T200P2925849204606105	,2016-12-22 09:27:55 ,2016-12-22 09:28:03 ,2017-01-01 13:01:23 ,淘宝        ,支付宝担保交易         ,酷牛仔_1980        ,补差价专拍               ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016122221001001540230628108	,T200P2926433013556105	,2016-12-22 09:22:29 ,2016-12-22 09:22:33 ,2017-01-01 17:02:39 ,淘宝        ,支付宝担保交易         ,北五季食品专营店        ,鑫辉烤冷面 东北正宗朝鲜冷面 烤冷面的面冷面批发东北小吃30片装,59.97   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016122221001001540230700743	,T200P2926433013566105	,2016-12-22 09:22:29 ,2016-12-22 09:22:33 ,2017-01-01 13:01:24 ,淘宝        ,支付宝担保交易         ,酷牛仔_1980        ,潘秦香辣酱辣椒酱辣酱泰式风味肯德基汉堡手抓饼专用2100g调理 等多件,139.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161222106946803541 	,                    	,2016-12-22 05:04:15 ,                    ,2016-12-22 05:04:15 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.21-收益发放 ,6.63    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161221200040011100540004225119	,                    	,2016-12-21 12:27:48 ,2016-12-21 12:27:52 ,2016-12-21 12:27:52 ,支付宝网站     ,即时到账交易          ,晨光烧饼            ,收款                  ,11.50   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161221105309953541 	,                    	,2016-12-21 04:42:18 ,                    ,2016-12-21 04:42:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.20-收益发放 ,6.23    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161220200040011100540003410501	,                    	,2016-12-20 12:19:17 ,2016-12-20 12:19:22 ,2016-12-20 12:19:22 ,支付宝网站     ,即时到账交易          ,晨光烧饼            ,收款                  ,11.50   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161220110500101000540008383775	,20161220110500501000540041366913	,2016-12-20 05:36:27 ,2016-12-20 05:36:27 ,2016-12-20 05:36:28 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,15.00   ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20161220104415922541 	,                    	,2016-12-20 04:23:18 ,                    ,2016-12-20 04:23:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.19-收益发放 ,6.33    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161219200040011100600005773133	,20161219419440903126930904729333	,2016-12-19 12:25:44 ,2016-12-19 12:25:49 ,2016-12-19 12:25:49 ,支付宝网站     ,即时到账交易          ,满苍              ,转账                  ,15.00   ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2016121921001001540226199899	,T5000P2918204215946105	,2016-12-19 10:13:10 ,2016-12-19 10:13:27 ,2016-12-20 12:01:33 ,淘宝        ,支付宝担保交易         ,饿了么订餐123        ,宫爆鸡丁饭               ,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161219103574872541 	,                    	,2016-12-19 06:38:19 ,                    ,2016-12-19 06:38:19 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.18-收益发放 ,6.18    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161218102091928541 	,                    	,2016-12-18 05:06:16 ,                    ,2016-12-18 05:06:16 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.17-收益发放 ,6.18    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161217100896819541 	,                    	,2016-12-17 05:02:13 ,                    ,2016-12-17 05:02:13 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.16-收益发放 ,6.19    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161216200040011100540000364546	,                    	,2016-12-16 12:26:54 ,2016-12-16 12:27:08 ,2016-12-16 12:27:08 ,支付宝网站     ,即时到账交易          ,晨光烧饼            ,收款                  ,12.50   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161216199659567541 	,                    	,2016-12-16 05:24:18 ,                    ,2016-12-16 05:24:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.15-收益发放 ,6.07    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161215200040011100540099538066	,                    	,2016-12-15 12:25:59 ,2016-12-15 12:26:04 ,2016-12-15 12:26:04 ,支付宝网站     ,即时到账交易          ,晨光烧饼            ,收款                  ,11.50   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161215198539886541 	,                    	,2016-12-15 05:36:16 ,                    ,2016-12-15 05:36:16 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.14-收益发放 ,6.00    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161214200040011100540098774580	,                    	,2016-12-14 12:23:13 ,2016-12-14 12:23:18 ,2016-12-14 12:23:18 ,支付宝网站     ,即时到账交易          ,晨光烧饼            ,收款                  ,11.50   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161214197489527541 	,                    	,2016-12-14 06:45:16 ,                    ,2016-12-14 06:45:16 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.13-收益发放 ,5.95    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161213200040011100540098044203	,                    	,2016-12-13 12:31:22 ,2016-12-13 12:31:29 ,2016-12-13 12:31:29 ,支付宝网站     ,即时到账交易          ,流浪人             ,收款                  ,9.00    ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161213196074292541 	,                    	,2016-12-13 05:23:18 ,                    ,2016-12-13 05:23:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.12-收益发放 ,4.44    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016121221001001540217065025	,T200P2901621211116105	,2016-12-12 23:14:23 ,2016-12-12 23:15:15 ,2016-12-28 12:12:15 ,淘宝        ,支付宝担保交易         ,q24568020       ,楼梯扶手纱幔 婚房布置 套餐装饰纱布 婚礼结婚 婚庆用品拉花彩带 等多件,87.38   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016121221001001540217123386	,T200P2901621211086105	,2016-12-12 23:14:23 ,2016-12-12 23:15:16 ,2016-12-29 08:40:34 ,淘宝        ,支付宝担保交易         ,禧爱壹家旗舰店         ,【1212年终盛典】结婚庆用品创意喜烟盒子个性婚礼火柴盒婚宴必备道具喜庆红火柴,30.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016121221001001540217128677	,T200P2901621211146105	,2016-12-12 23:14:23 ,2016-12-12 23:15:16 ,2016-12-28 09:25:08 ,淘宝        ,支付宝担保交易         ,菲寻家居旗舰店         ,【1212年终盛典】菲寻 婚庆陶瓷龙凤碗婚庆喜碗喜杯喜筷敬茶杯套装结婚礼物碗筷 等多件,97.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016121221001001540217134745	,T200P2901621211106105	,2016-12-12 23:14:23 ,2016-12-12 23:15:16 ,2016-12-28 10:24:08 ,淘宝        ,支付宝担保交易         ,一撇一捺旗舰店         ,【1212年终盛典】婚房布置 结婚用品 婚房装饰创意套餐婚礼用品 花球 婚庆新房拉花,110.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016121221001001540217146482	,T200P2901621211096105	,2016-12-12 23:14:23 ,2016-12-12 23:15:16 ,2016-12-28 08:50:49 ,淘宝        ,支付宝担保交易         ,树宝之道旗舰店         ,树宝之道婚庆用品结婚礼庆典展览开业布置道具一次性无纺布红地毯,46.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161212200040011100540097221442	,20161212445362345297181668192613	,2016-12-12 12:55:38 ,2016-12-12 12:55:42 ,2016-12-12 12:55:42 ,支付宝网站     ,即时到账交易          ,满苍(金满苍)         ,转账                  ,16.00   ,支出      ,交易成功    ,0.00     ,0.00     ,转账                  ,已支出      ,
20161212110500100010540007026657	,LC2016121209333220886022664135437912	,2016-12-12 09:33:32 ,2016-12-12 09:33:37 ,2016-12-12 09:33:37 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-单次转入            ,20000.00,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2016121221001004540214260828	,M2016121272786034   	,2016-12-12 09:09:19 ,2016-12-12 09:09:19 ,2016-12-12 09:09:19 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,中国铁路总公司资金清算中心   ,火车票                 ,374.00  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161212194666092541 	,                    	,2016-12-12 07:33:19 ,                    ,2016-12-12 07:33:19 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.11-收益发放 ,4.34    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161211193595338541 	,                    	,2016-12-11 05:38:14 ,                    ,2016-12-11 05:38:14 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.10-收益发放 ,4.34    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016121019020848540022008747	,                    	,2016-12-10 09:25:05 ,2016-12-10 09:25:05 ,2016-12-10 09:25:05 ,支付宝网站     ,即时到账交易          ,蚂蚁花呗            ,自动还款-花呗2016年12月账单   ,664.80  ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20161210192488103541 	,                    	,2016-12-10 05:44:16 ,                    ,2016-12-10 05:44:16 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.09-收益发放 ,4.34    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161209200040011100540095382818	,                    	,2016-12-09 22:34:35 ,2016-12-09 22:34:39 ,2016-12-09 22:34:39 ,支付宝网站     ,即时到账交易          ,超市              ,收款                  ,280.00  ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161209200040011100540095106107	,                    	,2016-12-09 17:35:08 ,2016-12-09 17:35:12 ,2016-12-09 17:35:13 ,支付宝网站     ,即时到账交易          ,学廷              ,收款                  ,11.00   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161209200040011100540094914149	,                    	,2016-12-09 13:00:43 ,2016-12-09 13:00:47 ,2016-12-09 13:00:47 ,支付宝网站     ,即时到账交易          ,超市              ,收款                  ,9.80    ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161209191261455541 	,                    	,2016-12-09 05:19:18 ,                    ,2016-12-09 05:19:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.08-收益发放 ,4.34    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016120821001004540207994470	,2016120800746212000091122321	,2016-12-08 12:23:58 ,2016-12-08 12:23:58 ,2016-12-08 12:23:58 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京滇池人家餐饮有限公司    ,北京滇池一家餐饮有限公司        ,15.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161208190235510541 	,                    	,2016-12-08 05:44:17 ,                    ,2016-12-08 05:44:17 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.07-收益发放 ,4.31    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161208110500101000540006332962	,20161208110500501000540040027159	,2016-12-08 05:35:19 ,2016-12-08 05:35:19 ,2016-12-08 05:35:19 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,1.00    ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2016120721001001540207187131	,T200P2881097015526105	,2016-12-07 22:57:16 ,2016-12-07 22:57:19 ,2016-12-18 00:05:02 ,淘宝        ,支付宝担保交易         ,33108219930621旧 ,卧室房间门锁具配件锁体导向片木门专用锁片门锁扣片装饰条压边条,7.20    ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
2016120721001004400211404048	,20161207001040011100400000018951	,2016-12-07 21:53:02 ,2016-12-07 21:53:03 ,2016-12-07 21:53:02 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,时间煮雨            ,到位-java开发相关技术咨询     ,1.00    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016120721001004540206596840	,2016120752019908    	,2016-12-07 12:26:21 ,2016-12-07 12:26:35 ,2016-12-07 12:26:35 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,老秦人家            ,老秦人家                ,18.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161207189137299541 	,                    	,2016-12-07 06:44:18 ,                    ,2016-12-07 06:44:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.06-收益发放 ,4.28    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016120600003001540021109345	,                    	,2016-12-06 14:01:04 ,2016-12-06 14:01:09 ,2016-12-06 14:07:59 ,支付宝网站     ,即时到账交易          ,招商银行            ,信用卡预约还款             ,75.00   ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20161206187708877541 	,                    	,2016-12-06 05:20:17 ,                    ,2016-12-06 05:20:17 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.05-收益发放 ,4.34    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016120600003001540021071837	,                    	,2016-12-06 03:28:37 ,2016-12-06 03:28:40 ,2016-12-06 03:28:43 ,支付宝网站     ,即时到账交易          ,广发银行            ,信用卡预约还款             ,34.00   ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2016120521001004540204001478	,2016120500746212000088121843	,2016-12-05 12:19:27 ,2016-12-05 12:19:28 ,2016-12-05 12:19:28 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京滇池人家餐饮有限公司    ,北京滇池一家餐饮有限公司        ,14.00   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161205110500101000540005824149	,20161205110500501000540039695033	,2016-12-05 05:33:03 ,2016-12-05 05:33:03 ,2016-12-05 05:33:03 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-自动转入            ,3949.10 ,        ,交易成功    ,0.00     ,0.00     ,                    ,资金转移     ,
20161205186587024541 	,                    	,2016-12-05 05:26:13 ,                    ,2016-12-05 05:26:13 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.04-收益发放 ,3.98    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
2016120500003001540020984558	,                    	,2016-12-05 03:11:37 ,2016-12-05 03:11:39 ,2016-12-05 03:15:36 ,支付宝网站     ,即时到账交易          ,交通银行            ,信用卡预约还款             ,22.90   ,        ,还款成功    ,0.00     ,0.00     ,                    ,资金转移     ,
2016120421001001540203335859	,T100P2873248034746105	,2016-12-04 21:55:06 ,2016-12-04 21:55:14 ,2016-12-04 21:55:16 ,淘宝        ,支付宝担保交易         ,中国移动官方旗舰店       ,187-3842-9443 河南 移动手机话费充值50元快充直充24小时中国移动官方旗舰店,49.90   ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161204200040011100060093084358	,20161204895882892942403357009252	,2016-12-04 19:26:06 ,2016-12-04 19:26:08 ,2016-12-04 19:26:09 ,支付宝网站     ,即时到账交易          ,永利              ,转账                  ,3972.00 ,收入      ,交易成功    ,0.00     ,0.00     ,转账                  ,已收入      ,
2016120421001004540203238962	,300201632988584     	,2016-12-04 19:01:35 ,2016-12-04 19:01:36 ,2016-12-04 19:01:36 ,其他（包括阿里巴巴和外部商家）,即时到账交易          ,北京物美超市有限公司      ,条码支付                ,116.45  ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161204200040011100540091394928	,                    	,2016-12-04 18:03:31 ,2016-12-04 18:03:35 ,2016-12-04 18:03:35 ,支付宝网站     ,即时到账交易          ,悠然              ,收款                  ,8.00    ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161204200040011100540091373145	,                    	,2016-12-04 18:01:24 ,2016-12-04 18:01:30 ,2016-12-04 18:01:30 ,支付宝网站     ,即时到账交易          ,爱的米花            ,收款                  ,6.00    ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
20161204200040011100540091412386	,                    	,2016-12-04 17:49:21 ,2016-12-04 17:49:25 ,2016-12-04 17:50:33 ,支付宝网站     ,即时到账交易          ,刘远秀             ,转账到银行卡-转账           ,2000.00 ,支出      ,交易成功    ,0.00     ,0.00     ,                    ,已支出      ,
20161204185763645541 	,                    	,2016-12-04 06:39:18 ,                    ,2016-12-04 06:39:18 ,支付宝网站     ,即时到账交易          ,天弘基金管理有限公司      ,余额宝-2016.12.03-收益发放 ,4.12    ,收入      ,交易成功    ,0.00     ,0.00     ,                    ,已收入      ,
20161203200040011100540090900409	,                    	,2016-12-03 23:21:47 ,2016-12-03 23:21:52 ,2016-12-03 23:21:52 ,支付宝网站     ,即时到账交易          ,超市              ,收款                  ,10.40   ,支出      ,交易成功    ,0.00     ,0.00     ,收款                  ,已支出      ,
